player_id,team_id,class_year,height_in,weight,SC,SH,ID,OD,PS,BH,RB,ST,AG,ND,IQ,FT,CH,rt_PG,rt_SG,rt_SF,rt_PF,rt_C,argmax_position,top1_rt,top2_rt,rt_margin
3ad25614-74ff-4562-a69a-5f89303cd99d,69a6fcb68d2c56aa82e48ab4,SR,70,178,8,7,8,8,10,44,6,22,9,13,12,44,55,22,10,14,12,7,PG,22,14,8
3e494812-86ba-4915-abb8-0d3de14f97fe,69a6fcb68d2c56aa82e48ab4,SR,71,194,44,94,26,12,9,43,7,92,23,26,30,57,91,33,52,51,40,25,SG,52,51,1
532a3ee8-0bc3-4956-8e5e-724085d2f9ae,69a6fcb68d2c56aa82e48ab4,SR,74,205,56,26,80,20,24,30,57,73,22,9,9,9,3,21,25,43,55,40,PF,55,43,12
55514874-6465-4b38-a11a-7e9578d8497e,69a6fcb68d2c56aa82e48ab4,FR,69,177,69,39,58,39,42,5,54,88,38,34,7,36,41,21,40,54,54,40,SF,54,54,0
63f9247c-de17-49d6-b820-0db433ac4e85,69a6fcb68d2c56aa82e48ab4,SR,80,244,27,21,20,16,19,17,26,17,20,26,11,13,51,16,19,19,26,53,C,53,26,27
6c78e095-59dd-4d69-b64b-d422a8f26d23,69a6fcb68d2c56aa82e48ab4,FR,72,174,5,16,30,16,5,12,2,8,11,29,29,10,13,16,14,13,13,7,PG,16,14,2
806d6d9d-c67d-401f-a2a8-77640f82d413,69a6fcb68d2c56aa82e48ab4,JR,78,229,85,104,61,22,68,61,31,76,96,37,25,23,31,53,71,73,57,68,SF,73,71,2
81208473-3ffd-41a2-b7e4-8e6bfa23ed31,69a6fcb68d2c56aa82e48ab4,SO,79,245,20,10,45,38,30,37,17,38,13,19,35,14,92,31,21,26,33,58,C,58,33,25
ba903538-a849-47ba-bf7a-7ef10bbfbb8f,69a6fcb68d2c56aa82e48ab4,SO,72,195,17,16,29,23,33,23,29,29,14,20,26,22,23,24,19,22,27,16,PF,27,24,3
e0095a6f-e75b-4c26-96b0-7a490b8a9680,69a6fcb68d2c56aa82e48ab4,SR,73,176,1,13,46,6,17,42,30,32,36,56,10,14,15,23,12,25,28,16,PF,28,25,3
f291f455-c87a-4caa-861e-54879e2c3df7,69a6fcb68d2c56aa82e48ab4,SR,70,171,17,99,39,104,23,13,14,11,6,31,31,9,79,32,71,32,21,12,SG,71,32,39
fcfdf61f-4682-484b-ac27-06439635d979,69a6fcb68d2c56aa82e48ab4,FR,68,179,24,5,2,17,26,3,13,9,7,1,10,13,39,11,12,10,9,7,SG,12,11,1
0c0c8824-efac-438d-9869-8365cac458ce,69a6fcb68d2c56aa82e48ab5,SO,67,164,18,21,17,15,18,21,26,24,21,11,18,14,10,19,19,20,20,13,SF,20,20,0
3b56da29-3030-411f-b411-384e2614dd29,69a6fcb68d2c56aa82e48ab5,SR,81,261,19,68,98,57,39,87,91,72,51,102,90,68,39,72,58,63,80,82,C,82,80,2
3f2f8738-c8ab-47cc-be3a-05006d24b377,69a6fcb68d2c56aa82e48ab5,JR,72,195,21,26,103,13,17,16,8,97,32,36,15,15,74,18,21,50,48,34,SF,50,48,2
51f6a88a-968a-4a8e-b379-44148691f9cf,69a6fcb68d2c56aa82e48ab5,FR,69,164,30,17,22,29,18,17,25,12,32,7,9,24,39,18,23,22,18,13,SG,23,22,1
5cbac182-f35b-4228-a9ac-7ed1c5f0d92b,69a6fcb68d2c56aa82e48ab5,SO,73,216,78,73,69,86,75,69,82,87,80,89,79,80,32,76,78,80,75,47,SF,80,78,2
81cfdefc-826d-48b1-a8ea-7f5859f7cf82,69a6fcb68d2c56aa82e48ab5,FR,77,228,54,39,65,47,51,47,66,39,58,62,70,50,30,54,47,51,57,54,PF,57,54,3
8c410734-c871-4a5e-904c-84a913f6cf9a,69a6fcb68d2c56aa82e48ab5,FR,66,158,23,1,8,17,12,16,13,28,18,17,4,24,54,12,11,18,15,11,SF,18,15,3
968431c6-ab64-4c21-a725-50ddf3b7928c,69a6fcb68d2c56aa82e48ab5,SO,70,167,6,38,42,39,9,8,12,5,22,12,12,17,52,16,30,21,15,10,SG,30,21,9
a6abcbe5-1d8b-449d-a324-fa1eb41ed13d,69a6fcb68d2c56aa82e48ab5,SR,82,245,92,42,68,28,7,36,81,95,5,45,10,32,76,21,36,50,75,90,C,90,75,15
ad6b3850-e0a7-4f0b-a172-7281e8eec958,69a6fcb68d2c56aa82e48ab5,FR,78,238,45,24,37,7,33,9,37,59,32,27,16,5,26,17,22,35,43,57,C,57,43,14
b06d5768-75ec-479b-a781-20906ba3b17c,69a6fcb68d2c56aa82e48ab5,JR,69,168,3,33,8,9,7,4,6,6,30,8,3,8,44,9,20,15,7,3,SG,20,15,5
b0d0c6ad-b6b6-406f-b4aa-c63f622e6ed6,69a6fcb68d2c56aa82e48ab5,FR,70,164,4,3,5,4,6,5,1,31,1,4,27,1,44,10,4,11,11,6,SF,11,11,0
b0f1fd05-78c7-4dd5-aaff-6f06f78257cb,69a6fcb68d2c56aa82e48ab5,SR,78,242,70,25,43,9,11,7,44,62,15,18,11,33,36,12,24,36,50,63,C,63,50,13
c956a54b-e267-44c6-a207-1642644b37ba,69a6fcb68d2c56aa82e48ab5,SO,70,168,77,30,25,83,15,26,10,25,70,3,41,25,44,38,52,49,22,21,SG,52,49,3
ef3175ad-af59-48ad-a510-2bc13df69941,69a6fcb68d2c56aa82e48ab5,SR,79,238,25,13,24,27,23,31,16,18,19,23,24,28,26,25,20,21,25,52,C,52,25,27
01c1703a-df54-4a79-a38f-ccc48a2419f2,69a6fcb68d2c56aa82e48ab6,SR,69,172,46,55,42,103,88,98,25,25,45,49,95,35,73,86,68,49,32,21,PG,86,68,18
08184290-940e-4c35-9615-f2fb73ebace4,69a6fcb68d2c56aa82e48ab6,SR,68,159,11,10,14,17,15,21,12,12,16,14,10,15,49,16,13,13,11,7,PG,16,13,3
10c74d2e-825f-439e-9de1-73173d1efb88,69a6fcb68d2c56aa82e48ab6,JR,67,156,73,78,40,11,31,12,37,53,56,20,13,35,38,24,51,50,40,30,SG,51,50,1
293300b7-1983-4e6a-b657-fdd88b4a8756,69a6fcb68d2c56aa82e48ab6,JR,71,188,2,90,14,3,35,37,2,17,99,54,33,45,86,42,52,44,15,5,SG,52,44,8
36dc50be-8648-4f21-b540-0ee7c3b022d2,69a6fcb68d2c56aa82e48ab6,JR,70,167,91,14,41,15,62,14,19,56,95,45,53,24,44,40,35,58,35,31,SF,58,40,18
41609a90-97b5-4477-8b64-f1d2e77c9ab7,69a6fcb68d2c56aa82e48ab6,SO,78,225,31,25,46,30,52,29,41,25,48,99,99,30,2,52,34,38,42,51,PG,52,51,1
427ae6ee-91b2-46ae-8540-d02ea644d2da,69a6fcb68d2c56aa82e48ab6,FR,68,159,31,23,9,11,11,28,28,23,30,32,3,9,33,16,19,21,19,14,SF,21,19,2
5f48faaf-d7b5-49f2-8e24-c537f6e5f00d,69a6fcb68d2c56aa82e48ab6,FR,68,162,17,22,26,15,27,26,13,29,7,26,25,17,88,22,18,19,19,13,PG,22,19,3
61d2884e-765f-4a7e-8a8b-ef481a1f9270,69a6fcb68d2c56aa82e48ab6,FR,75,215,19,33,29,85,88,96,39,12,7,64,75,43,90,74,47,27,30,15,PG,74,47,27
754da9f2-a166-4257-9104-08749ff03245,69a6fcb68d2c56aa82e48ab6,JR,76,218,22,90,48,99,12,17,44,40,12,25,14,23,74,27,67,41,45,33,SG,67,45,22
77ccd064-b578-4ab5-825e-9f35431c878c,69a6fcb68d2c56aa82e48ab6,SO,83,261,13,90,44,23,23,33,57,102,35,45,20,45,25,31,51,54,65,72,C,72,65,7
ca86efa2-3bb6-40a4-934b-44271a77fdd3,69a6fcb68d2c56aa82e48ab6,FR,67,179,30,15,15,16,20,6,14,24,15,4,5,18,3,11,17,18,16,12,SF,18,17,1
d9d72a9d-8143-43cc-a540-2a806751c1f3,69a6fcb68d2c56aa82e48ab6,SR,70,172,93,38,36,39,5,23,99,89,39,13,37,39,60,29,42,56,68,48,PF,68,56,12
daf7d2ab-ae19-48e4-ad1e-42b4f3e1473a,69a6fcb68d2c56aa82e48ab6,SR,72,188,10,42,21,74,99,96,23,41,27,17,78,23,34,77,49,37,30,14,PG,77,49,28
e7ba7c47-1d8a-4bdc-8cd1-0103431ec47e,69a6fcb68d2c56aa82e48ab6,SO,73,204,40,57,37,31,35,38,55,52,26,91,102,34,97,52,46,43,49,28,PG,52,49,3
03235178-213a-4e9a-8590-a9e8fbc57751,69a6fcb68d2c56aa82e48ab7,FR,66,177,3,12,28,7,8,18,4,2,21,20,15,22,51,15,11,13,8,6,PG,15,13,2
13881467-b3bb-4cd6-a0dd-840f11396b80,69a6fcb68d2c56aa82e48ab7,SR,86,268,8,6,7,2,10,9,8,10,8,12,6,8,61,7,6,8,15,45,C,45,15,30
3edcb616-069e-4c11-be1d-f622d3392d2e,69a6fcb68d2c56aa82e48ab7,SR,73,195,15,25,25,16,43,15,20,40,8,16,14,24,73,19,20,22,26,15,PF,26,22,4
86b84e2a-1384-48d1-838a-e3208d417e96,69a6fcb68d2c56aa82e48ab7,SR,69,176,9,97,27,101,20,26,10,15,62,13,63,19,2,49,76,47,20,9,SG,76,49,27
9b7be6bf-dcdc-4aa5-a706-9f1826b3fa2c,69a6fcb68d2c56aa82e48ab7,SR,70,166,65,21,47,94,27,42,31,42,98,19,46,19,80,49,53,61,34,28,SF,61,53,8
a0e3ad00-7e57-44e5-800b-fe28a0e96bd5,69a6fcb68d2c56aa82e48ab7,SR,73,200,12,21,39,43,63,69,12,32,31,36,49,12,87,51,30,30,25,14,PG,51,30,21
aaa9a2e8-a142-4257-8953-455262554c65,69a6fcb68d2c56aa82e48ab7,FR,78,228,8,15,20,16,17,12,12,30,44,14,15,13,83,17,17,26,24,40,C,40,26,14
baf97681-8117-400b-8167-fc72367c2f24,69a6fcb68d2c56aa82e48ab7,SR,74,198,8,5,3,8,6,2,3,3,4,6,6,4,89,5,6,5,6,3,SG,6,6,0
d4da5fe0-b828-4764-b688-e6d28974a80d,69a6fcb68d2c56aa82e48ab7,JR,68,171,43,89,59,89,25,28,48,26,41,45,45,19,74,42,71,48,40,26,SG,71,48,23
dacdd0c2-69af-4d28-aa05-28157c8d22b4,69a6fcb68d2c56aa82e48ab7,SO,76,221,80,23,61,4,9,18,56,80,26,27,17,14,58,16,23,45,60,52,PF,60,52,8
e0ad993b-5a58-476b-9052-7ac345bea22f,69a6fcb68d2c56aa82e48ab7,JR,74,194,49,51,70,5,7,32,43,84,15,33,37,52,53,27,33,47,56,37,PF,56,47,9
e9712741-012e-453b-93b8-9dcec510060f,69a6fcb68d2c56aa82e48ab7,SO,73,192,25,5,4,4,9,4,4,2,27,5,4,4,5,7,9,11,7,5,SF,11,9,2
e98068fc-849c-4d29-8c6f-1ef2860f49a3,69a6fcb68d2c56aa82e48ab7,JR,75,205,43,25,91,40,61,10,33,92,57,17,27,46,61,32,37,61,56,39,SF,61,56,5
f88d3e6a-0773-417a-9f66-1779702f0377,69a6fcb68d2c56aa82e48ab7,SO,73,164,33,6,40,25,35,27,22,4,4,30,8,3,13,19,15,13,19,15,PG,19,19,0
f9b98024-b9e5-460e-9848-ac8263e32492,69a6fcb68d2c56aa82e48ab7,FR,71,162,7,32,14,1,20,18,21,23,22,10,14,14,22,16,18,18,18,10,SG,18,18,0
2267767b-a94a-4c87-b354-ea7d9804810a,69a6fcb68d2c56aa82e48ab8,SR,72,181,28,39,59,97,16,52,24,37,103,18,60,14,26,56,57,61,35,22,SF,61,57,4
3dd6a28b-a4ac-4226-b8b6-961c054dfc42,69a6fcb68d2c56aa82e48ab8,SR,70,177,69,17,44,9,26,16,45,59,16,28,24,25,76,19,21,35,42,33,PF,42,35,7
48a61522-faed-4dbf-94f5-68c957e9b1e4,69a6fcb68d2c56aa82e48ab8,SO,72,192,67,35,51,45,5,53,35,48,4,37,28,13,76,31,35,35,40,30,PF,40,35,5
49ee3a96-3136-43f2-a8dc-a06521a3da8c,69a6fcb68d2c56aa82e48ab8,SR,71,179,54,42,38,50,60,43,7,29,43,42,25,18,13,40,44,39,22,19,SG,44,40,4
4fb1d9c7-de54-438b-90c1-af44cb02254b,69a6fcb68d2c56aa82e48ab8,JR,67,151,92,98,11,31,24,27,17,60,57,26,14,29,59,30,65,55,33,27,SG,65,55,10
7f904d63-2389-41e0-935a-54df6ae7c7b4,69a6fcb68d2c56aa82e48ab8,SR,70,185,16,92,44,94,31,21,21,18,47,22,27,36,46,38,71,44,26,15,SG,71,44,27
89bfcd9b-ce41-4fa7-93cf-e10e9e6f50b3,69a6fcb68d2c56aa82e48ab8,SR,73,196,46,27,57,10,18,30,45,64,33,30,4,19,66,19,23,39,45,32,PF,45,39,6
9d24957c-30a9-4689-9ab7-072809880727,69a6fcb68d2c56aa82e48ab8,FR,74,210,56,52,53,48,38,53,71,62,43,65,41,63,70,47,50,52,58,36,PF,58,52,6
bb4df27d-ccab-4679-b878-cdf7ac510641,69a6fcb68d2c56aa82e48ab8,JR,76,212,34,49,91,24,28,10,17,95,39,18,39,23,31,27,37,56,57,46,PF,57,56,1
c1693d0e-0592-48bc-9200-65112444f45e,69a6fcb68d2c56aa82e48ab8,SO,67,164,25,29,22,12,18,28,23,22,20,19,20,16,36,22,22,21,20,14,PG,22,22,0
d2c470b2-4c4f-4737-84b1-2169b19cbb7d,69a6fcb68d2c56aa82e48ab8,FR,66,160,22,17,22,11,23,30,9,16,22,7,27,3,68,24,17,18,13,10,PG,24,18,6
d3b2968f-1acf-4586-a17a-d184967001d7,69a6fcb68d2c56aa82e48ab8,SO,74,206,41,10,20,43,20,16,18,81,91,97,20,41,77,29,32,57,37,24,SF,57,37,20
e8876c1d-442e-40de-aee6-9d6a72f3f6d0,69a6fcb68d2c56aa82e48ab8,SO,72,170,38,13,11,11,22,26,25,32,13,3,13,12,4,18,15,20,23,16,PF,23,20,3
e8ff4836-315c-48b5-bcac-2ae315354cd5,69a6fcb68d2c56aa82e48ab8,SR,74,198,8,2,33,55,81,81,9,37,6,24,70,15,6,61,24,25,24,13,PG,61,25,36
ee8d6fc7-0b4e-4601-b98d-e7620a127bc8,69a6fcb68d2c56aa82e48ab8,JR,72,183,33,29,42,30,3,51,32,49,6,22,4,42,56,24,25,29,36,23,PF,36,29,7
038c92db-62f5-436e-9b8a-4a7ed165c87b,69a6fcb68d2c56aa82e48ab9,FR,69,174,16,26,30,16,19,20,20,29,17,19,13,19,29,18,20,22,21,14,SF,22,21,1
0b47b1ff-1015-426c-ba39-a6e689c3a32d,69a6fcb68d2c56aa82e48ab9,FR,68,156,21,5,2,7,25,24,23,16,5,19,13,2,61,16,8,9,13,9,PG,16,13,3
0c451685-b19b-444b-a755-7535086b7147,69a6fcb68d2c56aa82e48ab9,JR,71,176,10,20,33,48,31,22,45,43,50,94,102,57,55,50,36,42,39,20,PG,50,42,8
1adbd6ac-82ad-48e9-8826-a5a5c5551380,69a6fcb68d2c56aa82e48ab9,JR,76,218,89,99,33,67,35,32,54,76,80,32,12,29,21,39,77,70,59,48,SG,77,70,7
22e3279d-e73c-45e4-912c-87aa98490425,69a6fcb68d2c56aa82e48ab9,FR,78,240,3,86,21,50,18,33,22,74,11,31,15,23,33,28,51,39,42,48,SG,51,48,3
301c9232-4787-4c28-a146-3bfa81d69701,69a6fcb68d2c56aa82e48ab9,FR,73,209,74,8,91,14,23,14,59,96,37,27,43,32,86,25,23,56,66,48,PF,66,56,10
40479f68-8a0d-4675-b9ec-ff50e770f9a5,69a6fcb68d2c56aa82e48ab9,FR,76,212,11,13,16,53,12,16,15,17,11,6,32,16,74,22,24,19,22,19,SG,24,22,2
5599c829-823a-4eff-b5fb-9db1b87eb752,69a6fcb68d2c56aa82e48ab9,SO,77,220,52,101,31,19,45,41,24,92,23,38,44,25,43,41,58,53,53,50,SG,58,53,5
7a9415f9-0428-4d7b-be96-637401db80ba,69a6fcb68d2c56aa82e48ab9,SO,66,174,6,25,24,26,36,24,29,20,19,27,37,39,83,30,25,22,23,12,PG,30,25,5
7f3217d3-ff19-416c-bd53-e5315ccf95bc,69a6fcb68d2c56aa82e48ab9,SR,68,172,12,24,14,34,29,45,38,24,21,103,101,27,66,51,29,26,28,13,PG,51,29,22
8726aad6-0da6-4baf-ad79-26cf02612fe3,69a6fcb68d2c56aa82e48ab9,FR,69,177,5,31,22,52,81,66,21,16,5,26,51,13,63,53,34,19,19,10,PG,53,34,19
e097a59c-b8d6-43f6-b7d0-109415725507,69a6fcb68d2c56aa82e48ab9,JR,76,219,15,33,101,28,36,25,10,91,7,15,9,31,100,22,26,44,53,43,PF,53,44,9
e9d50386-2fe8-42ec-aa66-562ff4426ab3,69a6fcb68d2c56aa82e48ab9,SR,71,191,29,102,54,56,44,68,25,55,99,7,52,40,78,63,74,67,40,24,SG,74,67,7
f4df822d-e5a6-4b7d-939c-038c1267cbd1,69a6fcb68d2c56aa82e48ab9,SO,72,170,9,30,14,26,36,24,11,1,14,17,27,3,74,25,24,13,12,5,PG,25,24,1
f644ce2a-9199-4895-b4e7-8222754ce0a8,69a6fcb68d2c56aa82e48ab9,SR,70,176,27,29,72,59,7,6,15,46,43,12,13,26,38,19,36,43,32,24,SF,43,36,7
037a4cf0-f048-449a-8cb9-1ef613fb4d04,69a6fcb68d2c56aa82e48aba,JR,73,209,21,16,39,99,32,57,23,24,99,26,28,43,74,52,48,52,27,16,PG,52,52,0
123e5a6a-82da-4ca7-adda-1d26f408afe5,69a6fcb68d2c56aa82e48aba,SR,70,176,23,20,11,16,12,17,16,17,21,21,18,23,58,17,19,19,15,10,SG,19,19,0
15b2e688-c582-4a4a-9b79-018a598f9196,69a6fcb68d2c56aa82e48aba,FR,69,166,19,99,67,66,39,39,55,84,91,47,18,22,86,44,71,71,55,34,SG,71,71,0
298060a2-6d18-40a1-9ade-804c216d9812,69a6fcb68d2c56aa82e48aba,FR,71,173,15,58,58,95,30,8,51,20,95,88,59,54,61,46,65,57,38,22,SG,65,57,8
32d69443-4c07-4cb3-b02c-7bfc0acc4d45,69a6fcb68d2c56aa82e48aba,SO,73,205,56,102,30,23,56,50,19,26,95,25,27,42,35,49,68,55,31,20,SG,68,55,13
3d47a3b2-2999-4df3-ab5e-f0c695a1c807,69a6fcb68d2c56aa82e48aba,SR,75,184,18,50,14,6,60,38,36,59,25,26,22,12,42,32,31,32,35,19,PF,35,32,3
3e3e978c-0235-47dc-a097-c9bddc6ffb31,69a6fcb68d2c56aa82e48aba,SO,70,174,45,18,77,27,31,30,57,70,21,22,14,12,71,23,23,41,51,37,PF,51,41,10
4665adcf-3dac-4037-a18a-c726373f378f,69a6fcb68d2c56aa82e48aba,FR,70,165,15,29,31,22,4,18,4,7,13,24,27,1,61,18,22,16,11,9,SG,22,18,4
6278e4be-b90d-4319-9805-b5a201ed1600,69a6fcb68d2c56aa82e48aba,SR,74,187,47,7,14,12,10,12,5,15,25,13,13,7,16,13,14,19,14,12,SF,19,14,5
ca73d2ae-c65a-4157-a930-b9be33501cd3,69a6fcb68d2c56aa82e48aba,SR,79,253,52,5,82,20,15,22,40,91,21,5,21,21,96,20,17,46,59,80,C,80,59,21
cf836cd6-34c4-4b29-b8b6-44d98451a823,69a6fcb68d2c56aa82e48aba,JR,68,158,89,33,30,96,47,17,10,56,96,45,40,5,5,43,60,65,30,28,SF,65,60,5
cf8707e6-550c-458c-a419-ebba9d76d144,69a6fcb68d2c56aa82e48aba,FR,72,171,12,22,24,18,9,25,5,28,29,12,5,28,90,17,20,23,18,10,SF,23,20,3
ded02e85-795b-4ece-a023-6cb228ba8b42,69a6fcb68d2c56aa82e48aba,JR,68,177,6,44,39,7,8,10,12,7,11,6,12,5,28,11,22,15,15,10,SG,22,15,7
ea5eac7c-35c2-4b3d-9faf-b02e67280aa9,69a6fcb68d2c56aa82e48aba,JR,70,171,89,76,72,77,90,93,71,84,88,81,74,93,90,85,80,83,70,47,PG,85,83,2
f5765560-5665-4798-867c-8475dd48eccb,69a6fcb68d2c56aa82e48aba,SR,82,249,48,43,72,52,52,63,70,82,16,47,14,59,32,42,43,50,68,81,C,81,68,13
075cc917-03b5-4b5a-9575-b5feb5e5ab50,69a6fcb68d2c56aa82e48abb,SO,71,185,53,55,43,10,83,81,42,41,5,8,18,10,30,46,36,29,36,27,PG,46,36,10
206fded7-c698-4fa5-b32d-edd1b314ab24,69a6fcb68d2c56aa82e48abb,JR,71,190,8,12,5,11,3,9,6,8,9,7,7,8,41,8,10,9,6,4,SG,10,9,1
2fd6e758-a749-4b80-8626-5f37a95e5e6f,69a6fcb68d2c56aa82e48abb,FR,72,196,26,94,19,45,28,15,38,23,91,10,10,18,38,30,63,48,30,16,SG,63,48,15
3973553a-52f6-4dff-9a50-bfa9c9fcbc24,69a6fcb68d2c56aa82e48abb,FR,71,171,77,14,39,21,6,21,8,44,93,38,36,36,94,30,32,53,27,25,SF,53,32,21
50480f78-1e5f-4efa-a294-2a0eec0e6f5a,69a6fcb68d2c56aa82e48abb,JR,70,179,23,56,99,29,36,29,11,84,17,39,24,26,61,29,38,48,46,33,SF,48,46,2
576dee59-7341-42a6-b69c-411c420ecb2e,69a6fcb68d2c56aa82e48abb,SO,71,176,11,102,20,79,23,12,30,25,32,22,21,24,77,30,68,38,26,13,SG,68,38,30
674ebbcb-5edc-430a-b842-1f0791659ed9,69a6fcb68d2c56aa82e48abb,FR,67,160,31,18,24,4,1,4,12,22,32,26,22,29,5,13,17,24,18,13,SF,24,18,6
97f32eb8-2723-4ce0-a57e-462b3d629995,69a6fcb68d2c56aa82e48abb,SO,71,182,27,19,13,50,76,85,32,17,30,37,59,14,99,61,33,26,22,13,PG,61,33,28
c5c05cee-5dd7-4f7a-9514-79ccb040c219,69a6fcb68d2c56aa82e48abb,SO,67,183,8,5,36,6,38,6,6,33,33,18,5,40,17,15,12,24,18,12,SF,24,18,6
dfd9e699-41c7-41c0-9410-a20b856aaf50,69a6fcb68d2c56aa82e48abb,FR,68,170,8,10,4,11,29,10,8,28,10,27,15,10,78,14,11,14,12,7,PG,14,14,0
e3ebd2a3-561d-4bd3-b80b-9da1084e62ee,69a6fcb68d2c56aa82e48abb,FR,71,188,17,16,24,21,18,25,27,17,20,30,27,20,62,23,19,19,20,13,PG,23,20,3
e674ec2b-ada7-4da1-acab-76daa92cde16,69a6fcb68d2c56aa82e48abb,SR,72,189,47,43,15,83,90,94,13,3,4,27,64,24,25,70,52,25,18,12,PG,70,52,18
e9e0ed1e-13ee-48ee-99b9-06c5b950e2c2,69a6fcb68d2c56aa82e48abb,FR,68,157,65,88,42,22,9,9,46,53,89,10,6,35,48,23,59,59,43,31,SG,59,59,0
ebf4c37c-19c4-4d23-89d1-bbc9d2445fca,69a6fcb68d2c56aa82e48abb,FR,79,236,57,37,79,31,33,17,13,96,15,36,57,17,4,32,35,52,56,77,C,77,56,21
fb0da886-9c16-41ac-8fd7-dfc8db856e5b,69a6fcb68d2c56aa82e48abb,SR,69,165,58,56,72,59,72,62,42,44,48,54,58,58,14,60,57,53,46,32,PG,60,57,3
0e43191c-a645-40d8-8a01-305ea7ec11f5,69a6fcb68d2c56aa82e48abc,FR,76,208,84,17,65,32,48,14,69,85,24,35,46,19,75,30,31,50,68,55,PF,68,55,13
14e942f3-4cb6-4be7-a092-a4179602ae4c,69a6fcb68d2c56aa82e48abc,SR,81,246,78,71,55,77,81,56,55,52,58,76,71,83,33,68,73,63,60,76,C,76,73,3
3bcfa651-b7e7-4c7e-9a81-00f214f4c7d4,69a6fcb68d2c56aa82e48abc,JR,74,168,18,14,35,26,16,9,31,1,31,43,9,31,25,15,20,19,21,13,PF,21,20,1
4a35d35f-43e0-4c55-a92a-29b2ffd49edd,69a6fcb68d2c56aa82e48abc,SR,76,221,40,96,43,37,9,28,33,92,20,48,33,8,43,29,56,52,56,41,SG,56,56,0
620c4d04-fa1c-4078-8c2a-9f62be90c8db,69a6fcb68d2c56aa82e48abc,SR,77,232,41,23,72,28,34,34,43,72,9,33,30,18,95,29,25,39,55,54,PF,55,54,1
6346c5fe-e26e-44fe-91cc-c25be2b22ced,69a6fcb68d2c56aa82e48abc,SO,74,204,22,25,12,22,30,14,8,25,36,19,24,7,14,22,24,25,17,10,SF,25,24,1
77972c97-6666-4fc0-8d72-0ceb33297bf5,69a6fcb68d2c56aa82e48abc,JR,74,211,92,46,62,38,68,71,96,93,50,52,89,57,28,68,53,67,78,51,PF,78,68,10
7ecc8d6c-6071-4516-a2aa-272609a5c711,69a6fcb68d2c56aa82e48abc,SR,84,272,87,17,92,11,34,10,94,88,12,9,16,46,100,18,24,49,80,94,C,94,80,14
7f69e882-167e-4a1f-b552-209a6a61ff2f,69a6fcb68d2c56aa82e48abc,SO,72,186,94,90,29,7,59,27,14,76,94,48,39,49,22,44,64,69,44,32,SF,69,64,5
89a38d07-ec3b-4d02-aaf9-eee660ca674a,69a6fcb68d2c56aa82e48abc,SR,69,176,6,47,26,63,88,92,40,52,18,29,78,42,47,73,47,38,38,19,PG,73,47,26
902ec6eb-a9cc-4c09-b14d-81eb25e5d789,69a6fcb68d2c56aa82e48abc,SO,73,167,11,34,4,41,14,32,22,10,22,19,2,12,56,21,29,18,15,7,SG,29,21,8
978b3143-af58-42e4-a013-24ea1f6e3b85,69a6fcb68d2c56aa82e48abc,SO,80,237,91,9,94,14,29,28,95,98,41,20,32,35,51,28,25,59,83,97,C,97,83,14
d3eff80b-5fe3-418a-a584-6969931f1293,69a6fcb68d2c56aa82e48abc,JR,67,154,26,10,12,9,26,26,21,24,24,21,25,12,72,22,14,20,18,12,PG,22,20,2
e3cb8ee7-adb1-492d-a99e-ce502b40f954,69a6fcb68d2c56aa82e48abc,JR,78,226,45,18,98,20,8,7,30,95,19,33,38,4,61,18,21,49,60,70,C,70,60,10
f55e8599-acf2-4a31-9127-30219f4be97a,69a6fcb68d2c56aa82e48abc,FR,72,157,5,19,13,5,10,24,29,32,18,11,22,12,44,18,13,18,24,12,PF,24,18,6
0507112c-420a-4687-b4c8-df5e6bf8902e,69a6fcb68d2c56aa82e48abd,SR,69,168,13,9,46,52,96,89,11,38,33,12,62,41,45,68,31,35,26,16,PG,68,35,33
091c904a-d1b1-4664-b06a-942207001e8e,69a6fcb68d2c56aa82e48abd,FR,76,229,60,75,16,6,28,27,36,30,13,23,55,88,18,36,47,34,42,31,SG,47,42,5
13f5506a-adb4-4155-b782-257295476b8e,69a6fcb68d2c56aa82e48abd,SR,72,189,72,32,99,34,46,16,79,95,32,24,6,38,21,23,36,58,72,52,PF,72,58,14
1ab6e08b-3e85-44ef-9df6-eacd4c846047,69a6fcb68d2c56aa82e48abd,FR,77,228,96,26,75,36,34,26,77,89,43,22,14,41,60,28,38,59,73,71,PF,73,71,2
3e81ad49-cb4c-4591-b8a7-10182d5b6b78,69a6fcb68d2c56aa82e48abd,FR,68,168,12,12,9,10,13,5,11,16,13,5,10,6,66,9,11,12,11,7,SF,12,11,1
4a2a61ba-71b6-4dee-abb2-97cb36ef6579,69a6fcb68d2c56aa82e48abd,SR,75,215,15,14,21,22,22,21,13,23,17,19,21,13,28,20,17,19,18,11,PG,20,19,1
4ebf8c1d-43d9-492a-86cc-7fe9554096e4,69a6fcb68d2c56aa82e48abd,JR,75,171,31,35,32,24,12,52,28,41,18,1,28,5,89,31,27,29,31,20,PG,31,31,0
63165488-66b2-4f90-baec-955ed74bced9,69a6fcb68d2c56aa82e48abd,SR,74,206,67,46,98,31,28,8,53,98,30,5,10,45,51,20,40,59,66,47,PF,66,59,7
6696631e-ec27-433e-a496-e8c5f3dc09e8,69a6fcb68d2c56aa82e48abd,FR,69,175,12,18,18,23,23,10,26,18,24,14,30,31,70,21,21,21,20,11,PG,21,21,0
